frame,path,points,sampled_points,lambda1,lambda2,lambda3,linearity,planarity,scattering,degeneracy_score,range_mean_m,range_p95_m,intensity_mean,intensity_std,intensity_p05,intensity_p95
89,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000089/cloud.pcd,50762,16921,40.68304631766684,9.60551957450512,3.9996808196473834,0.7638937974432394,0.13779299394360667,0.09831320861315392,0.7638937974432394,5.941898080811964,13.93763290045125,2072.534120011032,1356.1075948107666,148.0,4610.0
90,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000090/cloud.pcd,50688,16896,40.590069853807094,9.618533607734856,4.011414940826348,0.7630323465227371,0.13814015810033387,0.09882749537692904,0.7630323465227371,5.952025964817242,14.119828706864915,2072.1920572916665,1357.9936851493476,149.0,4606.649999999994
91,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000091/cloud.pcd,50713,16905,40.497637276848394,9.622966586323006,4.00439987261856,0.7623820243996248,0.1387381361360668,0.09887983946430838,0.7623820243996248,5.94738827432897,14.188568327166594,2072.6707944708455,1360.1010477292436,147.0,4604.399999999994
92,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000092/cloud.pcd,50752,16918,41.323551336641614,9.654059653508197,4.015072222391971,0.7663787515535254,0.13645940991804675,0.09716183852842783,0.7663787515535254,5.97327973773288,14.393643735443112,2067.546244482976,1366.363865212492,146.0,4612.0
93,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000093/cloud.pcd,50781,16927,41.73917905924904,9.655461949944634,4.02187232953581,0.7686714936046384,0.1349712607526829,0.0963572456426787,0.7686714936046384,5.980529863303745,14.538502625669306,2063.6268486244853,1367.898476820982,145.0,4606.0
94,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000094/cloud.pcd,50784,16928,41.45951290711353,9.662396917745275,4.022453865381097,0.7669437906954419,0.1360349569229138,0.0970212523816442,0.7669437906954419,5.972874851033119,14.549614390088111,2064.021739130435,1371.6324326742547,146.0,4600.8499999999985
95,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000095/cloud.pcd,50747,16916,42.650924200439256,9.675269564790408,4.026316451462498,0.7731521708809592,0.13244620648266592,0.09440162263637493,0.7731521708809592,5.993491602741538,14.70045339927982,2060.4331290519635,1374.9364040979067,144.0,4604.0
96,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000096/cloud.pcd,50799,16933,43.170747247906384,9.703292510396917,4.032348621456166,0.7752345481843035,0.13136079985772703,0.09340465195796953,0.7752345481843035,6.014470563040397,14.838012864806812,2056.035335341247,1378.2423894111032,141.0,4611.0999999999985
97,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000097/cloud.pcd,50813,16938,43.76376079594402,9.713223258613834,4.040467288540448,0.7780532778272098,0.12962222320251623,0.09232449897027392,0.7780532778272098,6.022422605459413,14.8862655395988,2054.7478401196545,1380.3460566333076,140.0,4623.399999999994
98,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000098/cloud.pcd,50721,16907,42.54445863037917,9.734171588125951,4.042010270434046,0.771200012845499,0.1337932483086617,0.09500673884583927,0.771200012845499,5.999457079336323,14.753137102494156,2056.944244001498,1383.8782823711076,145.0,4625.0
99,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000099/cloud.pcd,50804,16935,43.282735195780816,9.760724849959916,4.046633220721795,0.7744891859119064,0.13201780348195571,0.09349301060613793,0.7744891859119064,6.021254305336683,14.859054237405669,2050.487756869538,1385.3500073023263,143.0,4608.0
100,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000100/cloud.pcd,50718,16906,41.33713036015677,9.744609816554494,4.047545133517473,0.7642649663473752,0.13781954948010122,0.09791548417252355,0.7642649663473752,5.973814782154676,14.64644017051815,2051.5066643006426,1387.0188670162486,149.0,4616.0
101,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000101/cloud.pcd,50738,16913,42.04871729986117,9.770290242924219,4.044341383593832,0.767643560367144,0.13617416242443361,0.09618227720842237,0.767643560367144,5.991698683157613,14.679259469281549,2048.1172691079664,1392.4021451342514,147.0,4632.0
102,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000102/cloud.pcd,50733,16911,42.15205387748741,9.78329082676619,4.050269993059907,0.7679047655613466,0.136008101772905,0.0960871326657484,0.7679047655613466,5.993417183691723,14.827402525849397,2039.2176295507854,1393.2812135410952,148.0,4617.0
103,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000103/cloud.pcd,50682,16894,41.134625261020524,9.791623375076124,4.059921077049096,0.7619615272305704,0.13934008786165925,0.09869838490777033,0.7619615272305704,5.983544634375361,14.78322684751198,2035.7844205043211,1396.0494863985261,148.0,4628.0
104,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000104/cloud.pcd,50687,16896,41.713817168550676,9.819815697366781,4.059925188948907,0.7645908151323481,0.13808111794574465,0.09732806692190732,0.7645908151323481,5.998632648591282,14.86739152587683,2033.6746503048118,1400.4589901984336,149.0,4647.0
105,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000105/cloud.pcd,50642,16881,41.913952393428445,9.852034799867894,4.068159096543167,0.7649461757414087,0.1379940419131545,0.09705978234543686,0.7649461757414087,6.011399268490757,14.893689037190143,2028.5516567276175,1401.0651677591609,153.0,4641.0
106,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000106/cloud.pcd,50715,16905,42.034413579449925,9.884693309678795,4.075003416241307,0.764842840236237,0.1382127023719862,0.09694445739177679,0.764842840236237,6.019696865456481,15.05376417224947,2022.0528640441685,1403.6575289534221,149.0,4636.0
107,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000107/cloud.pcd,50780,16927,43.58333335282231,9.931260813398538,4.07941585591314,0.7721316831596723,0.13426795307538017,0.09360036376494758,0.7721316831596723,6.051913716056256,15.079406357160995,2021.273335959039,1406.9612506858202,145.0,4637.0
108,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000108/cloud.pcd,50791,16931,43.18043948953928,9.963747529250858,4.076141109422881,0.7692532163396661,0.13634892301766138,0.09439786064267248,0.7692532163396661,6.038453378494783,14.811526776301832,2023.7418637160126,1410.8720680946533,144.0,4642.0
109,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000109/cloud.pcd,50789,16930,43.370033182514426,9.977895852227316,4.078336665832801,0.7699357109034881,0.1360284683566498,0.09403582073986218,0.7699357109034881,6.044739102123298,14.821007409831205,2024.2494634664986,1416.2958558835708,146.0,4640.0
110,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000110/cloud.pcd,50767,16923,43.242954834416665,10.004146457759918,4.08848042710942,0.7686525702032344,0.13680068934471318,0.09454674045205248,0.7686525702032344,6.04561967656112,14.828417308535832,2019.2688360549175,1414.8881934816218,144.0,4637.0
111,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000111/cloud.pcd,50808,16936,43.14562459705023,10.024794410100535,4.096251319664006,0.7676521199142425,0.13740774750174437,0.09494013258401311,0.7676521199142425,6.04225800284456,14.721943327980014,2020.402810581011,1417.80296004349,141.0,4632.0
112,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000112/cloud.pcd,50751,16917,42.323821747885845,10.02634245150342,4.101798986623336,0.7631040384011576,0.13998129706176698,0.09691466453707548,0.7631040384011576,6.020246185652835,14.617325341437814,2020.503891548935,1418.7525217026773,145.5,4639.0
113,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000113/cloud.pcd,50818,16940,42.08996317445279,10.078026042312487,4.107367291289051,0.7605598750338296,0.14185469172962897,0.09758543323654144,0.7605598750338296,6.020127803346098,14.543694879566091,2013.7486520524224,1418.9547584222498,140.0,4633.0
114,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000114/cloud.pcd,50762,16921,42.11305118787102,10.111466558097217,4.124090875972094,0.7598970800527172,0.1421738751584342,0.09792904478884856,0.7598970800527172,6.024910990165095,14.420471963532801,2015.610909735629,1420.7788753444909,145.0,4637.0
115,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000115/cloud.pcd,50831,16944,43.20951829081285,10.172255913095569,4.123403845232003,0.7645829827439113,0.13998887993041256,0.09542813732567612,0.7645829827439113,6.05640161259755,14.658404500886862,2008.4575160827055,1417.26209012675,140.0,4621.5
116,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000116/cloud.pcd,50828,16943,43.945818044230215,10.236904771543271,4.12741547916846,0.767056224525389,0.13902322369390835,0.09392055178070262,0.767056224525389,6.077232326989392,14.744428320152304,2002.9382033524828,1414.3487886392838,138.0,4607.649999999994
117,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000117/cloud.pcd,50865,16955,44.129930489324735,10.283138068889897,4.126743917614188,0.7669804154489334,0.13950609219212284,0.09351349235894375,0.7669804154489334,6.076594902979644,14.63802503356039,1996.8639929224419,1411.9165541299762,139.0,4598.0
118,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000118/cloud.pcd,50864,16955,44.18919241668773,10.365723056262384,4.146731897511417,0.7654240213643768,0.1407355694602468,0.09384040917537641,0.7654240213643768,6.088545275478455,14.583364845428967,1990.9941019188425,1411.8118658165247,137.0,4583.0
119,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000119/cloud.pcd,50797,16933,42.04742725691488,10.399154665847258,4.162422580562071,0.7526803577705917,0.1483261281880101,0.09899351404139815,0.7526803577705917,6.059552940737074,14.295002249069332,1988.9911215229247,1409.049797149209,142.0,4577.0
120,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000120/cloud.pcd,50819,16940,41.78573444305562,10.434942328151351,4.177211359943974,0.7502750049213138,0.14975759195366617,0.09996740312502,0.7502750049213138,6.057033626320065,14.382525104914441,1985.3502036639838,1406.605657921557,140.0,4568.0999999999985
121,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000121/cloud.pcd,50811,16937,42.22730286738845,10.539171811404636,4.20488193947668,0.7504180685064807,0.1500046046469105,0.09957732684660878,0.7504180685064807,6.088358337653518,14.398084442503425,1983.7731593552578,1403.8262737929133,142.0,4574.0
122,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000122/cloud.pcd,50859,16953,43.07594104889186,10.642448661900183,4.219700492012514,0.7529375237601695,0.14910291019754507,0.09795956604228537,0.7529375237601695,6.120806477037387,14.483264654510286,1980.6649167305688,1400.8206772323545,140.0,4557.0
123,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000123/cloud.pcd,50846,16949,42.93972082239398,10.732883975354484,4.244442631533102,0.7500476535525807,0.15110581111271507,0.09884653533470424,0.7500476535525807,6.135801074615958,14.420866379402145,1983.0293041733862,1398.5672039122899,141.0,4556.0
124,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000124/cloud.pcd,50846,16949,43.34621014483646,10.83321603968592,4.250664246422715,0.7500769732004723,0.15185991511756974,0.0980631116819579,0.7500769732004723,6.156469776935168,14.505377920123966,1982.4491798764898,1395.7724589179734,140.0,4559.0
125,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000125/cloud.pcd,50886,16962,43.13078525340835,10.97855580824483,4.267702661369985,0.7454589397400952,0.15559311307332455,0.09894794718658029,0.7454589397400952,6.180142929209365,14.669355276101951,1976.4546633651692,1390.8688793178976,136.0,4549.0
126,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000126/cloud.pcd,50993,16998,45.15198202628383,11.106615153005885,4.298359670619165,0.7540171072326236,0.15078530724129682,0.09519758552607963,0.7540171072326236,6.241536121806771,14.760638748370605,1976.3768556468535,1392.3838028722225,129.0,4538.0
127,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000127/cloud.pcd,50948,16983,44.80524656821453,11.234296368494851,4.316043627750763,0.7492638199994949,0.15440720162562377,0.09632897837488133,0.7492638199994949,6.255548299404347,14.728023319852436,1976.7157297636807,1393.7565137125837,129.0,4538.0
128,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000128/cloud.pcd,50937,16979,45.32893007451786,11.342314150818005,4.337942721383955,0.7497775894517703,0.1545232022445558,0.09569920830367395,0.7497775894517703,6.2790453067108345,14.751056611085877,1979.873863792528,1394.8326903345264,130.0,4528.0
129,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000129/cloud.pcd,50944,16982,45.017395143889274,11.435418563266365,4.358473761823849,0.7459777819948201,0.15720467119037984,0.09681754681479998,0.7459777819948201,6.289493963525731,14.77278759872128,1974.5735317211056,1391.0508399468024,130.0,4522.0
130,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000130/cloud.pcd,50934,16978,45.6157930151119,11.562788402283624,4.384685064264424,0.7465178694042867,0.15736004711441037,0.09612208348130301,0.7465178694042867,6.323107590075602,14.723777976675077,1972.6737542702322,1386.2984686772102,128.0,4514.0
131,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000131/cloud.pcd,50917,16973,44.943842244633544,11.692384356046967,4.409666338826581,0.7398445755393093,0.16204039649258,0.09811502796811082,0.7398445755393093,6.3265693372418434,14.681856796385226,1971.7585875051554,1383.605893322005,131.0,4506.0
132,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000132/cloud.pcd,50873,16958,44.61369831781595,11.766921658365774,4.436103548439469,0.7362486836544822,0.16431765099820989,0.09943366534730799,0.7362486836544822,6.329482336293862,14.57033420575167,1969.7800994633697,1378.5411716792057,132.0,4493.399999999994
133,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000133/cloud.pcd,50883,16961,43.87666971605876,11.895865302293387,4.450298790911418,0.7288794847176031,0.1696930637526692,0.10142745152972764,0.7288794847176031,6.328746193274913,14.429228054444192,1962.4856042293104,1371.73686424453,131.0,4476.0
134,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000134/cloud.pcd,50844,16948,44.43506829662823,12.001229718944481,4.4737713968264625,0.7299153533684308,0.16940355018401554,0.1006810964475537,0.7299153533684308,6.351827468281246,14.401611985982804,1959.365470852018,1367.3105112157675,135.0,4459.8499999999985
135,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000135/cloud.pcd,50855,16952,44.6219014161295,12.156924319618025,4.49630346906815,0.7275570082447528,0.17167849435884386,0.1007644973964034,0.7275570082447528,6.3820257256757325,14.638336542771523,1951.1170583030184,1360.4899705718465,132.0,4440.0
136,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000136/cloud.pcd,50916,16972,45.392547720818484,12.30680850383939,4.522572204959236,0.7288804193249745,0.17148709842761375,0.0996324822474117,0.7288804193249745,6.422964296694845,14.849839695296312,1942.4818917432633,1354.170469717733,132.0,4412.0
137,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000137/cloud.pcd,50884,16962,44.96787860579137,12.442225560401512,4.546322169406903,0.7233085939082061,0.17558985737827765,0.10110154871351627,0.7233085939082061,6.434187690920619,14.800484713642764,1940.6075780205958,1350.1951962296066,133.0,4408.8499999999985
138,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000138/cloud.pcd,50881,16961,45.090081268973705,12.589148912774993,4.563376768310857,0.7208000394215848,0.17799418228120686,0.10120577829720828,0.7208000394215848,6.4470300402676175,14.611050661188866,1937.8394292565004,1346.321321646875,128.0,4391.0
139,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000139/cloud.pcd,50943,16981,45.361086228266714,12.709079763368777,4.576425994321354,0.7198241748574106,0.17928701548552353,0.1008888096570659,0.7198241748574106,6.465099832079975,14.726635738066813,1932.8617474432208,1339.3604475283191,127.0,4368.0
140,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000140/cloud.pcd,50972,16991,46.056590306132634,12.846909594087661,4.61029093539589,0.7210625122551236,0.17883691788610392,0.1001005698587724,0.7210625122551236,6.501794657019766,14.984388344699637,1925.6362316565958,1330.500020879391,127.0,4344.0
141,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000141/cloud.pcd,50971,16991,45.54875051517565,12.982479619069009,4.632600556383833,0.7149761635120245,0.18331741196508158,0.10170642452289383,0.7149761635120245,6.5130353792011,15.066621233822609,1917.773125895117,1320.1520223356933,124.0,4315.5
142,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000142/cloud.pcd,50926,16976,46.339989721505454,13.08719178890539,4.659917347960445,0.7175831961216018,0.1818574948244759,0.10055930905392221,0.7175831961216018,6.549606542073181,15.259309855864096,1910.550681380827,1311.0099960898285,125.0,4286.0
143,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000143/cloud.pcd,50976,16992,46.11887641379869,13.242040924197237,4.6928463095374555,0.7128715624946308,0.18537300297502213,0.10175543453034697,0.7128715624946308,6.569008114013889,15.189584263304777,1902.9617270872568,1303.2750121837237,124.0,4259.0
144,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000144/cloud.pcd,50893,16965,45.55485661634016,13.37763260164296,4.72225674859447,0.706340144711497,0.18999897038297067,0.10366088490553242,0.706340144711497,6.570907048787695,15.091442951871926,1902.909005167705,1291.865474031478,130.0,4234.0
145,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000145/cloud.pcd,50829,16943,45.27044044862657,13.491459923955336,4.745599246543695,0.7019808115349441,0.1931914200688316,0.10482776839622439,0.7019808115349441,6.582501774211361,15.2247930496174,1894.5958409569341,1281.0412831040674,133.0,4205.0
146,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000146/cloud.pcd,50909,16970,45.914610253304616,13.660104078312115,4.771646391225028,0.7024889462645726,0.19358669578268622,0.10392435795274114,0.7024889462645726,6.626710898781826,15.295943939803847,1884.2522933076666,1272.0580637246799,129.0,4186.0
147,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000147/cloud.pcd,50939,16980,47.10204344094183,13.83884678944348,4.793610477051989,0.7061943436319253,0.1920349023441567,0.10177075402391797,0.7061943436319253,6.67394354200904,15.601994957958693,1881.1959991362216,1270.7797204103053,126.0,4176.0
148,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000148/cloud.pcd,50985,16995,46.92287049181546,13.975747311719068,4.8169578317541655,0.7021548945059362,0.19518817548816472,0.10265693000589905,0.7021548945059362,6.684530678685518,15.561278412924,1878.3973521624007,1267.0326740915964,125.0,4157.0
149,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000149/cloud.pcd,50999,17000,48.020076037932526,14.12090599653442,4.841532942544514,0.7059374502993314,0.1932394494056995,0.10082310029496912,0.7059374502993314,6.7304066336365915,15.713109408981728,1868.2588678209377,1254.0128308488192,120.90000000000009,4109.0999999999985
150,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000150/cloud.pcd,50997,16999,46.80469799239714,14.262493770939505,4.871696285524286,0.6952764491022615,0.20063792499933752,0.10408562589840094,0.6952764491022615,6.728035146539061,15.59120894400734,1859.431554797341,1242.3621340750456,123.0,4086.0
151,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000151/cloud.pcd,51034,17012,46.924369631769395,14.404996713862975,4.88335067908087,0.6930167239985617,0.2029147351259382,0.10406854087550012,0.6930167239985617,6.750163496082647,15.570137471597407,1850.702825567269,1236.0618714822956,122.0,4066.0
152,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000152/cloud.pcd,51140,17047,47.59781486471897,14.562853058737392,4.905144535358402,0.6940436635562478,0.20290235068201826,0.10305398576173405,0.6940436635562478,6.786255825665475,15.60793273658808,1839.6306804849432,1229.1056125485093,115.95000000000027,4038.0
153,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000153/cloud.pcd,51167,17056,48.74159030673141,14.70468800117559,4.931544079987106,0.6983133314149412,0.20050933627085152,0.10117733231420724,0.6983133314149412,6.8317454286649655,15.649474520036367,1835.8724568569585,1222.8740935025512,113.0,4022.699999999997
154,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000154/cloud.pcd,51071,17024,47.231828027761026,14.84403862012923,4.958995758224422,0.6857195827482163,0.20928774673075887,0.10499267052102489,0.6857195827482163,6.815427853351717,15.452980696714729,1833.9003348279846,1214.0116349296482,120.0,3995.0
155,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000155/cloud.pcd,51067,17023,47.13567603178733,14.930666057141883,4.977771511400223,0.6832406509440333,0.21115416991218358,0.10560517914378309,0.6832406509440333,6.825429415549317,15.374897380974963,1824.8934145338476,1202.1617256236837,119.0,3963.0
156,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000156/cloud.pcd,51141,17047,47.9523700652712,15.075551677990177,4.995796257166507,0.6856140445723573,0.21020348748358916,0.1041824679440535,0.6856140445723573,6.864133192347934,15.542801319383248,1815.6870612620012,1193.9714073086545,117.0,3927.0
157,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000157/cloud.pcd,51073,17025,46.20754230382074,15.214010230494274,5.025496423836095,0.670746171037184,0.2204946053972606,0.10875922356555531,0.670746171037184,6.83613463746939,15.237870848390408,1816.7071055156346,1185.3847176585855,121.0,3909.399999999994
158,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000158/cloud.pcd,50988,16996,45.1506561118323,15.348889688474493,5.036565089460137,0.6600516800806329,0.22839811172338384,0.11155020819598326,0.6600516800806329,6.815447167795518,15.050497018997053,1819.4598532988155,1176.8973465254492,124.0,3885.0
159,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000159/cloud.pcd,51069,17023,45.58701127303324,15.489749948814282,5.0499452066142085,0.6602157167961313,0.2290083172961963,0.11077596590767241,0.6602157167961313,6.839627893369009,14.968635451548797,1812.6587949636767,1168.5100757659827,123.0,3864.0
160,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000160/cloud.pcd,51021,17007,45.27704807155393,15.595936483955862,5.06817329728568,0.655544317745523,0.23251876248717784,0.11193691976729919,0.655544317745523,6.842521721601703,14.822491760062332,1808.7018286587875,1157.4694371898736,128.0,3828.0
161,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000161/cloud.pcd,51065,17022,45.26174441990979,15.723911252825792,5.089525194631856,0.6526004144482522,0.23495307559370315,0.1124465099580446,0.6526004144482522,6.857820886814176,14.838818993043144,1800.095760305493,1153.1339903756889,124.0,3810.0
162,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000162/cloud.pcd,51109,17037,45.63320084004435,15.850243412505675,5.099511731576662,0.6526598371202429,0.23559012918276287,0.11175003369699424,0.6526598371202429,6.8753803377046845,14.765056382378363,1792.8399890430258,1146.6414483844674,125.0,3785.0
163,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000163/cloud.pcd,51135,17045,45.2823960894674,15.988238319286522,5.112804687320866,0.6469215478859044,0.24016912909110086,0.11290932302299468,0.6469215478859044,6.88667289227494,14.842393062775693,1790.2734721814804,1143.7872618613585,125.0,3772.0
164,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000164/cloud.pcd,51103,17035,44.659841959206844,16.114892541831367,5.136708420076318,0.6391636908041229,0.24581780051489507,0.11501850868098204,0.6391636908041229,6.8860577905995894,14.79676203235659,1787.9142320411718,1141.3134424053792,123.0,3772.899999999994
165,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000165/cloud.pcd,51171,17057,44.95755446555374,16.188519041073942,5.127907263445381,0.6399154884308152,0.24602343052496659,0.11406108104421823,0.6399154884308152,6.883954971898411,14.610012098112259,1782.7072951476423,1137.7758030286845,120.0,3746.0
166,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000166/cloud.pcd,51196,17066,44.41816334410494,16.31579364589256,5.138883265943748,0.6326774360413093,0.2516292781707774,0.11569328578791331,0.6326774360413093,6.8879622314797935,14.782472065662164,1774.750859442144,1133.4375301536325,119.0,3728.25
167,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000167/cloud.pcd,51194,17065,44.36831474528525,16.42279855748771,5.142610398045932,0.6298530009136112,0.25423972544822554,0.11590727363816328,0.6298530009136112,6.889933207324168,14.6234410886502,1772.9149119037388,1132.4724225229754,118.0,3724.0
168,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000168/cloud.pcd,51188,17063,43.77383513106197,16.554099570104455,5.153629318745535,0.6218266112498413,0.26044028852452844,0.11773310022563029,0.6218266112498413,6.883009082375178,14.469279956413978,1771.2640462608424,1134.0194886060058,118.0,3724.0
169,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000169/cloud.pcd,51152,17051,44.19490477182379,16.62859532524831,5.158807954250612,0.6237440625542477,0.2595273692796866,0.11672856816606561,0.6237440625542477,6.895281708459397,14.473764051470697,1771.1854277447608,1134.365679351803,121.0,3726.0
170,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000170/cloud.pcd,51199,17067,44.440914901752876,16.756626880069724,5.169969972387053,0.6229459515603087,0.26072048546475046,0.11633356297494078,0.6229459515603087,6.913397554458745,14.512560294155012,1758.8933768237662,1129.641240566319,117.0,3715.0999999999985
171,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000171/cloud.pcd,51227,17076,44.77295775140023,16.842090408497153,5.1839071626198425,0.6238334196723817,0.26038447829622585,0.1157821020313924,0.6238334196723817,6.943563913253634,14.651145701522355,1745.7862650555371,1126.6985616543304,114.0,3687.699999999997
172,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000172/cloud.pcd,51257,17086,45.36049322916917,16.947313718455632,5.192304867593029,0.6263860352480113,0.2591464072375544,0.11446755751443427,0.6263860352480113,6.972604325683496,14.781787209684499,1731.4484655754336,1121.091866606777,114.0,3667.0
173,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000173/cloud.pcd,51247,17083,45.600669170347636,17.075495721769805,5.2045736506850355,0.6255428696017176,0.26032341820992344,0.11413371218835906,0.6255428696017176,6.992782440511094,14.808683695548403,1722.039924288251,1120.6033018986939,113.0,3656.0
174,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000174/cloud.pcd,51268,17090,45.409979104348636,17.205873684517595,5.212559382667121,0.6210992820547259,0.2641118656824475,0.11478885226282665,0.6210992820547259,7.004538369639123,14.784637424305798,1718.1983888585473,1123.4139881922845,112.0,3659.0
175,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000175/cloud.pcd,51266,17089,46.65308549890493,17.311989594491795,5.227166045835886,0.6289208010711713,0.2590358905401781,0.11204330838865055,0.6289208010711713,7.0472839728975005,14.867818082697893,1708.8385674716187,1123.3625806538682,113.0,3651.75
176,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000176/cloud.pcd,51272,17091,46.87671427131303,17.45556801924726,5.254737389761805,0.6276281669782159,0.2602748682185678,0.11209696480321632,0.6276281669782159,7.080399253469542,14.91172864230695,1697.6355320642847,1116.3440834342848,112.0,3644.0
177,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000177/cloud.pcd,51246,17082,46.87915505013901,17.58393833496247,5.269230138773335,0.6249092306344731,0.26269048968604686,0.11240027967948006,0.6249092306344731,7.106663372433519,14.979261647772342,1687.000136596027,1114.7469801101665,111.0,3639.0
178,dogfooding_results/lidar_degeneracy_tunnel_geom_2700_200/00000178/cloud.pcd,51219,17073,47.22785994004896,17.640503714955386,5.295969766283137,0.6264809852204135,0.26138245443139707,0.1121365603481894,0.6264809852204135,7.123251253736075,14.939369670054258,1682.291688631172,1113.3476751788698,115.0,3639.0
