frame,path,points,sampled_points,lambda1,lambda2,lambda3,linearity,planarity,scattering,degeneracy_score,range_mean_m,range_p95_m,intensity_mean,intensity_std,intensity_p05,intensity_p95
158,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000158/cloud.pcd,51306,17102,32.15436324554882,8.21974716573382,3.5874692770781405,0.7443660413063321,0.1440637419339017,0.11157021675976617,0.7443660413063321,5.32855186482249,12.290720544011243,2094.2056289712705,1414.1855992292685,136.0,4531.0
159,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000159/cloud.pcd,51299,17100,32.49398471123745,8.257115323734537,3.58837165984926,0.7458878805688929,0.14368024437060428,0.11043187506050273,0.7458878805688929,5.350601294885407,12.321546566708776,2099.5005750599425,1415.6135377680966,138.0,4541.0999999999985
160,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000160/cloud.pcd,51340,17114,32.31947791898021,8.287644859979741,3.5961824617030103,0.7435712024570585,0.1451589784351554,0.11126981910778594,0.7435712024570585,5.353602787920377,12.281548579933288,2097.2963186599145,1417.2826442564797,137.0,4546.0
161,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000161/cloud.pcd,51339,17113,32.80877077961348,8.340051299409092,3.6070604813349725,0.7457981173561253,0.14425992518485567,0.10994195745901904,0.7457981173561253,5.387604069482077,12.386463177557141,2094.4066304369,1425.848771409751,139.0,4574.0
162,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000162/cloud.pcd,51376,17126,32.608402542523706,8.327686714987026,3.6085386706310043,0.744615311831755,0.14472184088754156,0.1106628472807035,0.744615311831755,5.389518169897965,12.414290768671954,2092.515513080037,1428.204430682023,130.0,4574.25
163,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000163/cloud.pcd,51364,17122,32.92506183959671,8.316804636272229,3.6163258215056326,0.7474020040785411,0.14276294567543235,0.10983505024602645,0.7474020040785411,5.389526438813646,12.384086271389277,2095.3053889883963,1431.1840130821781,135.0,4576.0
164,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000164/cloud.pcd,51333,17111,32.18535306789413,8.269661003833749,3.62083534329908,0.743061355070764,0.14443916929319053,0.11249947563604556,0.743061355070764,5.369518878717009,12.35649015587309,2089.153721777414,1442.6851618234616,133.0,4572.0
165,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000165/cloud.pcd,51327,17109,32.178221220492276,8.22949779228073,3.6151469513935073,0.7442525571599997,0.14339981098609125,0.11234763185390896,0.7442525571599997,5.351487425182298,12.311920925938503,2083.7489625343387,1448.652357772217,135.0,4583.699999999997
166,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000166/cloud.pcd,51393,17131,32.39754372756285,8.210244301775097,3.6062953593514893,0.7465781859632132,0.1421079629103705,0.11131385112641619,0.7465781859632132,5.348172072005796,12.419767636142206,2082.400579845504,1448.8956627487598,130.0,4575.0
167,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000167/cloud.pcd,51499,17167,32.192254226638624,8.153759167101583,3.5907832675945914,0.7467167378308517,0.14174142224967878,0.11154183991946952,0.7467167378308517,5.319501285252651,12.394454270634448,2078.7252956368084,1444.9894442269153,119.0,4569.0
168,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000168/cloud.pcd,51394,17132,31.698546975970977,8.088141967171133,3.5802199664589645,0.744841870092584,0.14221225989094674,0.11294587001646932,0.744841870092584,5.289329881913192,12.280689199263746,2082.0508425107987,1445.5116166515397,125.0,4568.0
169,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000169/cloud.pcd,51409,17137,31.358316492759343,8.024491542286672,3.551258242672624,0.7441032415072559,0.1426490258380714,0.11324773265467271,0.7441032415072559,5.251379088657377,12.268491224263064,2071.994631290241,1440.379656100052,119.0,4539.0
170,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000170/cloud.pcd,51415,17139,31.12761216903136,7.940260409385495,3.5263782285648544,0.744912640061572,0.14179957514415387,0.11328778479427418,0.744912640061572,5.2102437498535785,12.247222732704097,2070.3248662841584,1438.3472639497484,124.0,4524.0
171,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000171/cloud.pcd,51291,17097,31.828274981621586,7.919467880775026,3.50751386259033,0.7511813667140956,0.1386174406477343,0.11020119263817009,0.7511813667140956,5.2173808294147035,12.243213044894766,2071.584800452321,1433.812387478501,126.0,4517.0
172,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000172/cloud.pcd,51352,17118,31.50400625607642,7.960628355928489,3.531874950303816,0.7473137768186844,0.1405774671838908,0.1121087559974248,0.7473137768186844,5.229263336389168,12.258223526592664,2067.241022744976,1432.4322248765304,122.0,4511.0
173,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000173/cloud.pcd,51337,17113,31.720074858524114,8.10313036891946,3.5650194473305525,0.7445425206258014,0.14306747199776498,0.11239000737643365,0.7445425206258014,5.286277143498125,12.272993891912003,2075.033796287278,1429.9962332517644,129.0,4535.0
174,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000174/cloud.pcd,51283,17095,31.105272943923307,8.241417504247547,3.6218801063973785,0.7350475747599063,0.14851299990770975,0.11643942533238388,0.7350475747599063,5.330501808686432,12.201820197064123,2086.587660628278,1431.416399029056,145.0,4553.0
175,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000175/cloud.pcd,51302,17101,32.36073770766794,8.399095630408368,3.6659839809517702,0.7404541359260117,0.1462609317566663,0.11328493231732194,0.7404541359260117,5.422502949688153,12.334903720121988,2091.482437331878,1430.4158951124841,142.0,4583.0
176,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000176/cloud.pcd,51236,17079,32.849069668567836,8.544920463090763,3.693066032176073,0.7398732886713346,0.1477014259419732,0.11242528538669218,0.7398732886713346,5.4913211734962895,12.435152604956025,2089.5915762354593,1431.701107873692,145.0,4608.0
177,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000177/cloud.pcd,51131,17044,32.82607568591807,8.668940858859617,3.7504229474472974,0.7359129692563747,0.14983569642844316,0.11425133431518214,0.7359129692563747,5.546536600870923,12.336199415563714,2089.603645537932,1432.6567333695718,156.0,4620.5
178,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000178/cloud.pcd,51057,17019,33.477590639033004,8.802273903869606,3.773124785623959,0.7370696715071651,0.15022434477055646,0.11270598372227857,0.7370696715071651,5.611091073405578,12.48465385386415,2086.9636484713164,1415.4602628457055,162.0,4620.0
179,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000179/cloud.pcd,51172,17058,34.269492884771864,8.849080541344307,3.7875300362341937,0.7417796472478143,0.1476984361026038,0.11052191664958183,0.7417796472478143,5.651283871845574,12.557272117354934,2079.390955991558,1411.8587369383483,153.0,4621.0
180,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000180/cloud.pcd,51174,17058,34.321454454676996,8.854240102453346,3.81152215977323,0.7420202540033447,0.14692611437371483,0.11105363162294052,0.7420202540033447,5.6611192672342625,12.522694774773193,2080.7444796185564,1410.1135747867738,154.0,4602.0
181,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000181/cloud.pcd,51182,17061,33.88664480840762,8.84009908639605,3.801384256739952,0.7391273424566739,0.14869323469893783,0.11217942284438825,0.7391273424566739,5.643332228905831,12.461402449451075,2084.2773045211206,1414.1269908487916,150.0,4610.0
182,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000182/cloud.pcd,51224,17075,33.61383139627494,8.818959295184284,3.787435552936973,0.73763897393257,0.14968611233067886,0.11267491373675105,0.73763897393257,5.62515274620045,12.444574629292399,2086.519561143214,1418.0212310213683,146.0,4607.0
183,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000183/cloud.pcd,51194,17065,33.33676231038764,8.781587025954327,3.7787293599582883,0.7365794871082004,0.1500702923522109,0.11335022053958872,0.7365794871082004,5.60523194578102,12.41782671176327,2100.60350822362,1423.245913091801,148.0,4632.0
184,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000184/cloud.pcd,51142,17048,33.874009880914926,8.78280994612272,3.7968104834351535,0.7407212793230283,0.14719247825149703,0.11208624242547463,0.7407212793230283,5.6209173897343625,12.471205662655958,2108.354229400493,1421.8275576411615,150.0,4642.0
185,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000185/cloud.pcd,51142,17048,33.60528104528355,8.845312558539776,3.793922690219912,0.7367880201144397,0.15031535851502184,0.11289662137053853,0.7367880201144397,5.631301818418359,12.492714529663035,2104.553537210121,1415.2330865671431,160.0,4642.0
186,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000186/cloud.pcd,51111,17037,34.07697348309637,8.887812268530478,3.8050056433844754,0.7391842244165489,0.1491566329288982,0.11165914265455296,0.7391842244165489,5.656508769614623,12.495572738761274,2087.4685879751914,1398.8293011698993,157.5,4609.5
187,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000187/cloud.pcd,51134,17045,33.50233903398917,8.890667865686858,3.8013867632110845,0.734625458339879,0.15190823235692702,0.11346630930319397,0.734625458339879,5.640720340458706,12.457999733868954,2078.8284507372787,1395.652382701382,157.0,4601.0
188,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000188/cloud.pcd,51099,17033,33.795253077972696,8.915057525173403,3.7933863317318397,0.7362038537008584,0.15155001744253252,0.11224612885660913,0.7362038537008584,5.653899689072579,12.488611992028632,2084.240846200513,1389.2442092036388,166.0,4601.0
189,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000189/cloud.pcd,51062,17021,32.869562883735384,8.957131387411808,3.8133719552013337,0.7274946606654146,0.15649004674643013,0.1160152925881554,0.7274946606654146,5.645596211235735,12.37311466056429,2085.201695977439,1360.4978363275463,170.0,4551.949999999997
190,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000190/cloud.pcd,50984,16995,33.65190289591625,9.005578734211968,3.8274384199759055,0.7323902080050035,0.15387362581699482,0.11373616617800164,0.7323902080050035,5.683052243581353,12.42960017213974,2079.696473403421,1356.659568644213,170.0,4566.0
191,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000191/cloud.pcd,51042,17014,34.076393377696796,9.028713038216043,3.839134019986192,0.7350449345344924,0.15229249647136842,0.11266256899413915,0.7350449345344924,5.705553634258813,12.54660624261041,2079.1964068806083,1349.1623978372804,168.0,4551.0
192,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000192/cloud.pcd,51021,17007,35.509601876308416,9.030045326867649,3.880550092670082,0.7457013075414853,0.14501698025607118,0.10928171220244345,0.7457013075414853,5.774042603218831,13.101908824930423,2064.5142000352794,1366.8591822306266,163.0,4578.0
193,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000193/cloud.pcd,51068,17023,35.15024427798543,8.945467685664346,3.882353728764951,0.7455076666062634,0.1440420702871308,0.11045026310660568,0.7455076666062634,5.741623299872621,13.122241570124755,2076.313307746534,1395.4106691429597,157.0,4615.0
194,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000194/cloud.pcd,51010,17004,34.91734710706282,8.80203937936934,3.8559218673161575,0.7479178657994631,0.14165215635905856,0.11042997784147843,0.7479178657994631,5.6816435656224655,13.1230285850015,2118.0693393452266,1439.2802895635125,155.0,4707.0
195,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000195/cloud.pcd,51178,17060,33.2889916972197,8.65976033469468,3.7867537252698087,0.7398611404797236,0.14638492669731012,0.11375393282296618,0.7398611404797236,5.564168534678692,12.429277947031022,2113.0394310055103,1437.2245703706883,146.0,4634.0
196,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000196/cloud.pcd,51211,17071,32.686440822949,8.50663244724736,3.75006751121309,0.7397504214874661,0.14552104225109477,0.11472853626143917,0.7397504214874661,5.49067674953935,12.358121728059047,2118.37079924235,1453.526658015047,143.0,4643.0
197,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000197/cloud.pcd,51306,17102,32.88465139024756,8.43034025367953,3.7333195855838146,0.7436390566031764,0.14283322065225504,0.11352772274456852,0.7436390566031764,5.453530146780095,12.398011858128532,2112.7792850738706,1452.3001216982198,137.0,4631.0
198,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000198/cloud.pcd,51326,17109,32.46217562101032,8.329923747782852,3.7085437133194694,0.7433960112521997,0.1423619934910435,0.11424199525675688,0.7433960112521997,5.418527739651628,12.424694163881307,2133.4178389120525,1464.966991967596,128.0,4664.0
199,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000199/cloud.pcd,51271,17091,32.22628312718704,8.35584743193147,3.711544200119891,0.7407132743495872,0.14411538598733126,0.1151713396630815,0.7407132743495872,5.416479715777357,12.345238234712824,2112.729944803105,1440.217770153179,140.0,4608.5
200,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000200/cloud.pcd,51278,17093,32.70645712842875,8.408140297359651,3.7252794203327015,0.742921091564784,0.143178481809837,0.11390042662537896,0.742921091564784,5.451387792832072,12.425565029774628,2134.8305706150786,1455.5791411061086,137.0,4657.0
201,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000201/cloud.pcd,51246,17082,33.24080894927285,8.431682552548086,3.7383720838466683,0.7463454464837105,0.14119122298929748,0.11246333052699208,0.7463454464837105,5.479435602925874,12.451062078306155,2139.2992818951725,1450.3172937817512,138.0,4669.0
202,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000202/cloud.pcd,51254,17085,32.456644701902334,8.364846485736692,3.7269251654745212,0.7422763023546173,0.14289589582839213,0.11482780181699066,0.7422763023546173,5.438006392371834,12.377308457473056,2143.362527802708,1453.9605351501275,141.0,4683.0
203,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000203/cloud.pcd,51354,17118,32.42782670663275,8.289546563271612,3.7178471736355934,0.7443693455541971,0.14098075183992914,0.11464990260587365,0.7443693455541971,5.411859701970884,12.39030570135285,2119.482902987109,1451.3211293422642,130.0,4624.0
204,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000204/cloud.pcd,51290,17097,32.35738868803442,8.185177505940985,3.6962634361976057,0.7470383786263995,0.13872918216677213,0.11423243920682831,0.7470383786263995,5.370756603228667,12.426467055996248,2135.1977968414894,1451.2535653646619,132.45000000000027,4630.0
205,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000205/cloud.pcd,51325,17109,32.9371702258431,8.128331917043667,3.6881633025424456,0.7532170535200977,0.1348072279450827,0.11197571853481955,0.7532170535200977,5.361327271301955,12.491401869003095,2158.210501704822,1458.3265694891275,128.0,4668.0
206,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000206/cloud.pcd,51322,17108,30.792079731059452,8.060377396575072,3.6434488490593546,0.7382321211501442,0.14344365778776663,0.11832422106208919,0.7382321211501442,5.270938712006858,12.12526375149914,2159.0058259615757,1448.6947050542042,134.0,4638.0
207,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000207/cloud.pcd,51300,17100,31.590821211629187,8.0345453786473,3.635415694666707,0.7456683596534798,0.13925341334150532,0.11507822700501501,0.7456683596534798,5.273622907357353,12.252777210900843,2141.987699805068,1438.78450225278,131.0,4600.0
208,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000208/cloud.pcd,51291,17097,31.130801064116604,8.087903764754486,3.6439119465533283,0.7401960923492864,0.1427522474943182,0.11705166015639538,0.7401960923492864,5.285802355116677,12.245369754170602,2150.8610867403636,1443.4643386713472,134.0,4630.0
209,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000209/cloud.pcd,51320,17107,31.63937925333392,8.154182713493666,3.6824848017647893,0.7422774116962348,0.14133330100835284,0.1163892872954123,0.7422774116962348,5.333698819507909,12.279451193717787,2134.8833008573656,1429.2435449690558,128.0,4605.049999999996
210,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000210/cloud.pcd,51261,17087,31.7881807814096,8.24655630876177,3.7057843200377647,0.7405779095863035,0.14284466355430897,0.11657742685938749,0.7405779095863035,5.3729860408088586,12.304109862481601,2133.314469089561,1432.751257773727,138.0,4614.0
211,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000211/cloud.pcd,51233,17078,32.93042732099672,8.324977847019833,3.738870231105031,0.7471949645271759,0.13926656861177933,0.11353846686104482,0.7471949645271759,5.441755858911339,12.48380488249702,2132.395916694318,1448.5123643471388,137.0,4627.0
212,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000212/cloud.pcd,51285,17095,31.997483318883855,8.369996810867358,3.7224186564396917,0.7384170271313911,0.14524824056036995,0.11633473230823886,0.7384170271313911,5.423504491589534,12.250303832690948,2153.179799161548,1465.66162755751,138.20000000000027,4671.0
213,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000213/cloud.pcd,51201,17067,33.12169842445844,8.441902829106317,3.7727244640760236,0.7451246997988343,0.14097037854744723,0.11390492165371831,0.7451246997988343,5.489531024986701,12.425581991427737,2141.5244233511066,1468.7606884567779,141.0,4670.0
214,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000214/cloud.pcd,51192,17064,32.76287961202717,8.470792386712287,3.7721053815373815,0.7414515302982501,0.1434149580505747,0.11513351165117523,0.7414515302982501,5.486230503705199,12.380885516972292,2149.261896390061,1472.9036850212499,147.55000000000018,4694.449999999997
215,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000215/cloud.pcd,51221,17074,32.638582919809885,8.492555502282563,3.781791835518057,0.7398001156132292,0.14433113344223422,0.11586875094453658,0.7398001156132292,5.497416285524632,12.343150013623548,2128.621541945686,1461.764506964477,145.0,4663.0
216,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000216/cloud.pcd,51280,17094,33.28059608024974,8.525182338768678,3.7908801896002102,0.7438392534132547,0.1422541272323552,0.11390661935438999,0.7438392534132547,5.525404098034446,12.415642651621287,2135.676501560062,1461.6310015198192,147.0,4676.0
217,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000217/cloud.pcd,51281,17094,33.37916646959729,8.548196212459791,3.7946883195159495,0.7439062410307418,0.14240942467132828,0.11368433429792987,0.7439062410307418,5.538028330176238,12.43822363736203,2128.1294826543945,1463.0300074834568,148.0,4678.0
218,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000218/cloud.pcd,51229,17077,33.77371168215424,8.539952420454231,3.8072940120511207,0.7471420227417092,0.1401284659779875,0.11272951128030338,0.7471420227417092,5.554558491292282,12.647658024847372,2139.660114388335,1458.5641834648661,145.0,4677.0
219,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000219/cloud.pcd,51176,17059,34.058532406517685,8.539235433225786,3.8106048184202437,0.749277645574897,0.13883835505198214,0.11188399937312093,0.749277645574897,5.563772956977131,12.97724599282553,2125.2269618571204,1449.7535984253925,144.75,4641.0
220,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000220/cloud.pcd,51185,17062,33.63398168432995,8.447559019527139,3.7873529239012758,0.7488385675293731,0.13855647955582523,0.11260495291480166,0.7488385675293731,5.51461701868484,12.755481865249841,2126.9047572531017,1455.0574694156812,140.0,4643.0
221,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000221/cloud.pcd,51258,17086,33.37086304501413,8.344709811126284,3.76117338684525,0.7499402457805762,0.13735144991899903,0.1127083043004247,0.7499402457805762,5.466731022582911,12.879045462393089,2121.381794061415,1459.2313972347245,141.0,4638.0
222,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000222/cloud.pcd,51210,17070,32.86309550591137,8.28241353958299,3.73694187743532,0.7479722037112067,0.13831538362933696,0.11371241265945638,0.7479722037112067,5.4298843542604045,12.400478566451449,2147.0337629369265,1471.2693570798945,143.0,4687.0
223,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000223/cloud.pcd,51313,17105,32.396887096724896,8.300380766918245,3.7338712664648774,0.7437907925494065,0.14095519383758973,0.11525401361300378,0.7437907925494065,5.412586654398511,12.301553203071027,2120.9491941613237,1459.3605384259592,132.0,4643.0
224,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000224/cloud.pcd,51302,17101,32.247073815028166,8.281573151649948,3.730579377933389,0.7431837319828235,0.14112889125448802,0.11568737676268846,0.7431837319828235,5.402007261439324,12.202060493246796,2144.716365833691,1478.4260748253942,135.0,4678.0
225,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000225/cloud.pcd,51225,17075,31.7963115774675,8.291944160761387,3.723967330390239,0.7392167912130574,0.14366373342523953,0.11711947536170308,0.7392167912130574,5.393361034072086,12.249117390760558,2113.7064324060516,1465.5608067589906,141.0,4636.799999999996
226,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000226/cloud.pcd,51255,17085,32.76851433639193,8.333251388669275,3.7414523358311063,0.7456933413848865,0.14012838683194823,0.1141782717831653,0.7456933413848865,5.4296826871484765,12.361491168847609,2102.469320066335,1465.1086960628595,133.0,4626.0
227,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000227/cloud.pcd,51256,17086,33.35575102038038,8.421255669559589,3.761796995344917,0.7475321222893708,0.13968981455005286,0.11277806316057633,0.7475321222893708,5.484010891416455,12.464740952800696,2112.9505423755268,1465.8478840556527,136.0,4630.25
228,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000228/cloud.pcd,51191,17064,33.8890649743632,8.523611933606793,3.773114093704918,0.7484848891506792,0.14017789642457196,0.11133721442474875,0.7484848891506792,5.531273225074455,12.46351728106896,2086.990525678342,1446.4345390739,138.0,4591.0
229,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000229/cloud.pcd,51157,17053,34.235264820759234,8.631507613636405,3.7679665174501644,0.747876709620119,0.14206231853761317,0.11006097184226783,0.747876709620119,5.582947698533789,12.766985832653468,2082.103172586352,1429.8532521767488,146.0,4598.0
230,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000230/cloud.pcd,51098,17033,35.84099450654745,8.779638812077335,3.829931260683334,0.7550391965135491,0.13810184732708203,0.10685895615936884,0.7550391965135491,5.680147925860835,13.012022559742908,2098.44858898587,1432.7991792676216,153.0,4628.0
231,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000231/cloud.pcd,51081,17027,36.231764712558196,8.88127222539979,3.8554123720507905,0.7548760791570973,0.1387141888677313,0.1064097319751714,0.7548760791570973,5.73018662043828,13.15998790980624,2065.7854583896165,1409.9357558313461,151.0,4604.0
232,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000232/cloud.pcd,50983,16995,33.83824614823237,8.953175211377998,3.8454447364663595,0.7354125514615157,0.15094548495618335,0.11364196358230098,0.7354125514615157,5.671518321866418,12.439291037388097,2058.6498832944317,1380.3108340074177,176.0,4589.899999999994
233,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000233/cloud.pcd,50975,16992,33.905296311204566,9.045821443923113,3.8356367291235594,0.7332032918723151,0.1536687562608843,0.11312795186680052,0.7332032918723151,5.695751696205794,12.442065351757867,2042.5878175576263,1349.415068212692,171.0,4518.0
234,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000234/cloud.pcd,50930,16977,34.49790171499446,9.086162881066517,3.812666360761167,0.7366169410495703,0.1528642687857515,0.11051879016467825,0.7366169410495703,5.718717836415955,12.555943023728801,1995.4573139603376,1309.5525171012246,172.0,4441.549999999996
235,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000235/cloud.pcd,50987,16996,35.97039680644936,9.102502048192594,3.8303602580276213,0.7469446306869612,0.14656890827569902,0.10648646103733979,0.7469446306869612,5.762665238629111,12.990870738172928,1957.6892737364426,1261.5910879358316,162.0,4303.0
236,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000236/cloud.pcd,51015,17005,34.96056327581174,9.070590055834094,3.8013373947950493,0.7405479429986819,0.15071990172093988,0.1087321552803782,0.7405479429986819,5.711565492100628,12.743765292932668,1942.2579241399587,1247.3978918935463,162.0,4262.299999999996
237,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000237/cloud.pcd,50998,17000,35.246560433107966,8.99863691514488,3.753523625828079,0.7446946083654666,0.14881206066251892,0.10649333097201455,0.7446946083654666,5.683574284600841,12.67392651890162,1944.6129848229343,1267.0821836864898,160.0,4294.0
238,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000238/cloud.pcd,51027,17009,35.03704159353181,8.942595347621555,3.7452720389876335,0.7447673964210366,0.1483379609765169,0.10689464260244644,0.7447673964210366,5.659475983859672,12.744037285523701,1958.5695808101593,1276.57444900873,163.0,4316.0
239,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000239/cloud.pcd,51088,17030,34.36882289329082,8.862287982829342,3.7207926871277364,0.7421416494144941,0.14959765458552504,0.10826069599998075,0.7421416494144941,5.612974266516634,12.717469519424833,1958.0028578139681,1286.8026998622074,161.0,4324.0
240,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000240/cloud.pcd,51135,17045,34.326736368492675,8.789680280722086,3.6913584983277024,0.7439406943215892,0.14852334715612397,0.10753595852228681,0.7439406943215892,5.579898627700418,12.707794040625,1989.345145203872,1323.2781869203163,162.0,4422.0
241,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000241/cloud.pcd,51159,17053,34.27048837561448,8.707213711563304,3.6570849465433226,0.7459267689409698,0.14736086365823292,0.10671236740079723,0.7459267689409698,5.541999172418647,12.701021331524643,2002.0196055435017,1344.4665888437994,158.0,4457.0999999999985
242,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000242/cloud.pcd,51170,17057,34.34621604859193,8.635823710138787,3.6171812139824833,0.7485654985131084,0.14611922574108568,0.10531527574580592,0.7485654985131084,5.5014825436008765,12.655742684966853,1994.4702560093806,1338.1927956902036,152.0,4414.0
243,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000243/cloud.pcd,51218,17073,33.656216337740254,8.584886070058015,3.5863144920391825,0.7449242070496382,0.1485185241222052,0.10655726882815654,0.7449242070496382,5.460028413331262,12.684903832732513,2019.0447889413879,1365.55946364182,149.0,4498.149999999994
244,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000244/cloud.pcd,51251,17084,33.591469104608535,8.536021693278462,3.537323654938597,0.7458872171771916,0.1488085568027174,0.10530422602009087,0.7458872171771916,5.428387502054519,12.89620878377841,2001.8611734405183,1366.3511737129347,141.0,4473.0
245,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000245/cloud.pcd,51287,17096,33.90255767872663,8.470947498302467,3.5089948170347345,0.7501383943189082,0.14635924310752774,0.10350236257356413,0.7501383943189082,5.399538246715045,12.899701178690927,2015.7205529666387,1379.7181967186787,135.0,4511.0
246,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000246/cloud.pcd,51334,17112,32.84898123437155,8.390826015336945,3.4795366287776237,0.744563584621699,0.14951116296478598,0.105925252413515,0.744563584621699,5.33475741545774,12.761906625791932,2035.1750496746795,1401.48977933133,130.0,4565.0
247,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000247/cloud.pcd,51455,17152,32.80408875124995,8.388790531164018,3.4532971267950376,0.7442760689139893,0.15045360478671796,0.10527032629929264,0.7442760689139893,5.313801721664985,12.731587245752586,2026.7399669614226,1404.2919565626316,128.0,4603.0
248,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000248/cloud.pcd,51354,17118,33.14616460744657,8.436812217502899,3.4401988473604295,0.7454664116521194,0.15074484270858707,0.10378874563929363,0.7454664116521194,5.348281845932673,13.04634323743497,2064.7877867352104,1403.9350022913998,135.0,4666.0
249,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000249/cloud.pcd,51207,17069,34.39235902460677,8.419043045463638,3.5326950506278165,0.7552060026054028,0.14207655809070197,0.10271743930389515,0.7552060026054028,5.436416527922687,13.104096493750001,2054.009119846896,1361.6289460565029,139.30000000000018,4529.0
