frame,path,points,sampled_points,lambda1,lambda2,lambda3,linearity,planarity,scattering,degeneracy_score,range_mean_m,range_p95_m,intensity_mean,intensity_std,intensity_p05,intensity_p95
20,dogfooding_results/lidar_degeneracy_tunnel_full/00000020/cloud.pcd,39753,19877,46.37981959085393,16.950371539006575,3.8603536804511966,0.6345313179624964,0.28223520432012894,0.08323347771737465,0.6345313179624964,6.64108947506666,14.718077187098464,1823.3294845672024,1496.8555707426146,56.0,4722.0
21,dogfooding_results/lidar_degeneracy_tunnel_full/00000021/cloud.pcd,39660,19830,46.97746584158138,16.99326257101455,3.854293253829101,0.6382677893201036,0.27968663447051445,0.08204557620938192,0.6382677893201036,6.66584013848035,14.782919561582471,1827.911976802824,1497.0337631768875,65.0,4716.049999999996
22,dogfooding_results/lidar_degeneracy_tunnel_full/00000022/cloud.pcd,39758,19879,46.62009731264288,16.96259829021218,3.859300053000634,0.6361526623066035,0.28106544156994,0.08278189612345643,0.6361526623066035,6.6491464179367,14.768078708305612,1823.2180441672117,1497.6311151816383,55.0,4711.1500000000015
23,dogfooding_results/lidar_degeneracy_tunnel_full/00000023/cloud.pcd,39748,19874,46.469426927956185,16.965452386359413,3.8615853783850786,0.63491152123176,0.28198899522238347,0.08309948354585656,0.63491152123176,6.649699899618742,14.737476452495477,1823.528705846835,1497.2287148599419,56.0,4722.6500000000015
24,dogfooding_results/lidar_degeneracy_tunnel_full/00000024/cloud.pcd,39731,19866,46.95493198399154,16.959525800343233,3.8596830691919157,0.6388126851908702,0.2789875776120276,0.08219973719710225,0.6388126851908702,6.657079615826888,14.784868112191948,1824.1002743449699,1497.7684715653209,57.0,4713.5
25,dogfooding_results/lidar_degeneracy_tunnel_full/00000025/cloud.pcd,39784,19892,46.45598834960323,16.944860091768682,3.8589953164592075,0.6352491746758111,0.28168305616128897,0.08306776916289989,0.6352491746758111,6.644686469809568,14.755864810308022,1821.6969636034587,1497.5380073525828,54.0,4715.0
26,dogfooding_results/lidar_degeneracy_tunnel_full/00000026/cloud.pcd,39769,19885,46.20958696277529,16.96160148103705,3.8596738120449228,0.6329419370335277,0.2835326721172935,0.08352539084917879,0.6329419370335277,6.64428753064499,14.782325931942946,1822.0425205562121,1498.181601448234,53.0,4723.0
27,dogfooding_results/lidar_degeneracy_tunnel_full/00000027/cloud.pcd,39772,19886,46.8573914431649,16.960953939761403,3.8555640389222567,0.6380303423349124,0.27968671531225053,0.08228294235283704,0.6380303423349124,6.650992242447513,14.762835358156993,1822.344463441617,1497.6049086817138,54.0,4706.0
28,dogfooding_results/lidar_degeneracy_tunnel_full/00000028/cloud.pcd,39761,19881,46.68173838703801,16.969230873023662,3.859615161278997,0.636491024984291,0.2808296384134824,0.08267933660222658,0.636491024984291,6.65770764154051,14.769864477627092,1822.4232287920324,1498.0010922224449,56.0,4731.0
29,dogfooding_results/lidar_degeneracy_tunnel_full/00000029/cloud.pcd,39771,19886,46.36032161451883,16.97057230996123,3.862018493306217,0.6339418770415411,0.2827537290541522,0.08330439390430662,0.6339418770415411,6.647893012316196,14.776579292806366,1821.8194413014508,1498.0870417309025,54.0,4722.5
30,dogfooding_results/lidar_degeneracy_tunnel_full/00000030/cloud.pcd,39801,19901,46.797542444525476,16.950189622237797,3.861614416698547,0.6377974411299309,0.27968509716198553,0.08251746170808358,0.6377974411299309,6.651041815618488,14.794808005804931,1819.7040526619935,1497.919419846396,52.0,4725.0
31,dogfooding_results/lidar_degeneracy_tunnel_full/00000031/cloud.pcd,39818,19909,46.787771575204104,16.93179359722722,3.8681535390918804,0.6381149811759685,0.2792105633228879,0.08267445550114354,0.6381149811759685,6.644360901015767,14.773722479374994,1818.6677633231202,1497.5456844941473,48.0,4710.0
32,dogfooding_results/lidar_degeneracy_tunnel_full/00000032/cloud.pcd,39782,19891,46.69543792097208,16.953399489738903,3.862166144626714,0.6369367063559606,0.28035358330438936,0.08270971033965009,0.6369367063559606,6.64941835946386,14.78443988483783,1820.704313508622,1497.8325330590653,53.0,4716.0
33,dogfooding_results/lidar_degeneracy_tunnel_full/00000033/cloud.pcd,39745,19873,46.96809170104533,16.98157434391155,3.8621379349336262,0.6384444475198126,0.27932657968060337,0.08222897279958406,0.6384444475198126,6.665130617535354,14.775256709138928,1822.3394137627374,1497.5808404607553,56.0,4717.0
34,dogfooding_results/lidar_degeneracy_tunnel_full/00000034/cloud.pcd,39744,19872,47.08941623462028,16.96514166704112,3.8574662793461676,0.6397249525771718,0.27835714340536144,0.0819179040174668,0.6397249525771718,6.657808510003037,14.734448135225545,1821.091762278583,1496.8191898509494,56.0,4711.0
35,dogfooding_results/lidar_degeneracy_tunnel_full/00000035/cloud.pcd,39796,19898,45.99529339922048,16.94868443661626,3.8621890382878115,0.6315126356623371,0.28451814155728894,0.08396922278037403,0.6315126356623371,6.639777971778675,14.785413574788244,1818.7707055985527,1497.3295608239264,52.0,4708.0
36,dogfooding_results/lidar_degeneracy_tunnel_full/00000036/cloud.pcd,39857,19929,46.70326531510189,16.926936778274715,3.8678668093596826,0.6375641689275793,0.2796179213767367,0.08281790969568407,0.6375641689275793,6.644429065512328,14.740073609635703,1816.59143939584,1497.6115934240054,47.80000000000018,4711.0
37,dogfooding_results/lidar_degeneracy_tunnel_full/00000037/cloud.pcd,39872,19936,46.73220832502889,16.93575965633122,3.8637294517774827,0.6375998425210146,0.2797220733425646,0.08267808413642079,0.6375998425210146,6.646074742743222,14.771888435210656,1816.2589787319423,1497.8262739365682,46.0,4713.449999999997
38,dogfooding_results/lidar_degeneracy_tunnel_full/00000038/cloud.pcd,39803,19902,46.218751703911245,16.95842221007422,3.855852469284416,0.6330835086435465,0.2834903422906812,0.08342614906577227,0.6330835086435465,6.641726943617186,14.77033349093124,1819.9243775594805,1497.8764541605758,51.0,4720.0
39,dogfooding_results/lidar_degeneracy_tunnel_full/00000039/cloud.pcd,39769,19885,46.4076462646196,16.955344971504257,3.854375406061941,0.6346432897108439,0.28230196142117797,0.08305474886797806,0.6346432897108439,6.6447491142094695,14.766468600408665,1820.1992003822072,1496.7807678146157,54.0,4716.5999999999985
40,dogfooding_results/lidar_degeneracy_tunnel_full/00000040/cloud.pcd,39748,19874,46.9877539361711,16.97048857861993,3.8478907479414675,0.6388316708716721,0.27927697605006624,0.08189135307826167,0.6388316708716721,6.659111913742678,14.786185027218442,1821.3427845426186,1496.1894496319346,57.0,4718.0
41,dogfooding_results/lidar_degeneracy_tunnel_full/00000041/cloud.pcd,39808,19904,46.84573467310646,16.94713900251669,3.8548581668738664,0.6382351750746301,0.279476475862784,0.08228834906258586,0.6382351750746301,6.642368709980869,14.746813363890181,1819.30817926045,1496.7373382957662,51.0,4712.0
42,dogfooding_results/lidar_degeneracy_tunnel_full/00000042/cloud.pcd,39833,19917,46.542010056748424,16.928055401037582,3.8609790856552966,0.6362843938111548,0.2807587446148043,0.08295686157404086,0.6362843938111548,6.641243537589879,14.716987820203341,1817.411794240956,1495.165400359348,49.0,4705.0
43,dogfooding_results/lidar_degeneracy_tunnel_full/00000043/cloud.pcd,39762,19881,46.4148501960863,16.94905780878369,3.8561102883902474,0.6348354516457573,0.2820853124609985,0.08307923589324424,0.6348354516457573,6.638558430164186,14.716471462374013,1821.0437352245863,1495.7749430045708,54.0,4719.0
44,dogfooding_results/lidar_degeneracy_tunnel_full/00000044/cloud.pcd,39659,19830,46.050957537857116,16.964196594430067,3.841588291906171,0.6316211974423266,0.2849584244092252,0.08342037814844819,0.6316211974423266,6.636633066217904,14.695940816516995,1826.2499054439093,1495.0688308237034,63.0,4715.0999999999985
45,dogfooding_results/lidar_degeneracy_tunnel_full/00000045/cloud.pcd,39726,19863,46.82205919150657,16.93072055985716,3.856407700411971,0.638402905549093,0.2792340423553359,0.08236305209557114,0.638402905549093,6.6471686477733,14.673382386898213,1823.1782459849971,1494.691167169568,57.0,4711.75
46,dogfooding_results/lidar_degeneracy_tunnel_full/00000046/cloud.pcd,39667,19834,46.67015313209926,16.94348580927581,3.8405815459733477,0.6369524273614982,0.28075554468859065,0.0822920279499112,0.6369524273614982,6.645465750227941,14.803950141319442,1826.6730783774926,1494.7367771404447,64.0,4716.0
47,dogfooding_results/lidar_degeneracy_tunnel_full/00000047/cloud.pcd,39690,19845,45.954905840804464,16.914558660078004,3.840233043523392,0.6319313825019491,0.2845033708010692,0.08356524669698173,0.6319313825019491,6.626594601648999,14.68092907522202,1826.129931972789,1494.6710109800981,62.0,4718.0
48,dogfooding_results/lidar_degeneracy_tunnel_full/00000048/cloud.pcd,39770,19885,46.006784632748705,16.88709734263825,3.846094817324958,0.6329433261324326,0.2834582470697246,0.08359842679784271,0.6329433261324326,6.612701486835187,14.718316711787361,1824.049735981896,1496.071773650603,53.0,4712.549999999996
49,dogfooding_results/lidar_degeneracy_tunnel_full/00000049/cloud.pcd,39743,19872,47.027192661651,16.869199091430207,3.852338416799169,0.641288409180622,0.27679433829452943,0.08191725252484854,0.641288409180622,6.632104630708287,14.747363372985923,1826.3413682912715,1496.9961745033045,57.0,4721.0
50,dogfooding_results/lidar_degeneracy_tunnel_full/00000050/cloud.pcd,39770,19885,45.9554502194192,16.83301415020692,3.8478363073897426,0.6337101677856294,0.2825601268362743,0.08372970537809635,0.6337101677856294,6.605620060080888,14.668510797656285,1826.278501382952,1496.8658010773604,56.0,4721.099999999991
51,dogfooding_results/lidar_degeneracy_tunnel_full/00000051/cloud.pcd,39763,19882,46.41523085637318,16.852589597495296,3.8469254336547802,0.6369168204798167,0.28020250947550196,0.0828806700446814,0.6369168204798167,6.619275901009664,14.776717260924968,1826.2044614339964,1497.0687222002305,54.0,4711.0
52,dogfooding_results/lidar_degeneracy_tunnel_full/00000052/cloud.pcd,39798,19899,46.33168284787149,16.85141456317362,3.8518037394231937,0.6362874489470917,0.2805771347963813,0.08313541625652711,0.6362874489470917,6.6152425040766545,14.733892806508793,1824.0333936378713,1497.478175631379,51.0,4720.0
53,dogfooding_results/lidar_degeneracy_tunnel_full/00000053/cloud.pcd,39780,19890,46.710019714638804,16.844821423724948,3.8508152297801717,0.6393745597489906,0.27818455811682063,0.08244088213418878,0.6393745597489906,6.619798039589909,14.739572595994552,1824.6296128707893,1496.9188079567919,54.0,4720.0
54,dogfooding_results/lidar_degeneracy_tunnel_full/00000054/cloud.pcd,39813,19907,46.63568083847137,16.839502282409537,3.846801609769139,0.6389137677493055,0.27859999980792116,0.08248623244277331,0.6389137677493055,6.6117522347411395,14.70708456872061,1824.1142591615803,1497.599332670309,49.0,4716.0
55,dogfooding_results/lidar_degeneracy_tunnel_full/00000055/cloud.pcd,39712,19856,47.25518292133963,16.86239001515467,3.8386931438523586,0.6431631627958443,0.2756035648614754,0.08123327234268032,0.6431631627958443,6.6272348849142135,14.69790652379711,1826.9484286865431,1496.2811870341718,58.0,4716.449999999997
56,dogfooding_results/lidar_degeneracy_tunnel_full/00000056/cloud.pcd,39827,19914,47.32497672860876,16.854023847767472,3.847469791456953,0.6438661989329849,0.27483487484628455,0.08129892622073054,0.6438661989329849,6.626075803222067,14.72917638482405,1821.7599618349361,1496.36387828432,50.0,4719.0
57,dogfooding_results/lidar_degeneracy_tunnel_full/00000057/cloud.pcd,39787,19894,46.15860865993662,16.852607253910573,3.8412526648708796,0.6348978501915332,0.28188359586178136,0.0832185539466855,0.6348978501915332,6.613381921510458,14.740988979138441,1823.3546635835826,1495.8424325990695,51.0,4712.699999999997
58,dogfooding_results/lidar_degeneracy_tunnel_full/00000058/cloud.pcd,39708,19854,47.29235127473484,16.893121556688747,3.8369127832707783,0.6427937900877088,0.27607442686811456,0.08113178304417665,0.6427937900877088,6.639456956120565,14.764890199905508,1826.9294852422686,1494.8872885619664,61.0,4718.6500000000015
59,dogfooding_results/lidar_degeneracy_tunnel_full/00000059/cloud.pcd,39734,19867,46.64633445482351,16.873045304769477,3.838595177242764,0.6382771443464471,0.2794313911235714,0.08229146452998153,0.6382771443464471,6.622471138259385,14.739897038778768,1825.320405697891,1495.0208681259787,56.0,4716.3499999999985
60,dogfooding_results/lidar_degeneracy_tunnel_full/00000060/cloud.pcd,39692,19846,46.29253597537958,16.90462927343215,3.837615544419667,0.6348303475440883,0.28227042337801717,0.08289922907789457,0.6348303475440883,6.626687424038356,14.695303449568481,1827.9138617353624,1495.0673627431331,61.0,4720.449999999997
61,dogfooding_results/lidar_degeneracy_tunnel_full/00000061/cloud.pcd,39732,19866,46.89394090258867,16.880212692616464,3.8406307893310694,0.6400342481839774,0.2780653886687006,0.08190036314732202,0.6400342481839774,6.62295202891394,14.738233362265827,1825.1662891372193,1494.6962671883796,57.0,4717.449999999997
62,dogfooding_results/lidar_degeneracy_tunnel_full/00000062/cloud.pcd,39572,19786,46.674779249150035,16.932756508200075,3.8456213502191336,0.6372182840370171,0.28038986725832804,0.08239184870465485,0.6372182840370171,6.647066613925888,14.767807756492786,1826.3758970989588,1492.371770895483,64.0,4718.0
63,dogfooding_results/lidar_degeneracy_tunnel_full/00000063/cloud.pcd,39513,19757,47.749258228106726,16.951668967399282,3.8367281359831655,0.6449857108477344,0.27466271347637916,0.08035157567588654,0.6449857108477344,6.666562471890019,14.792841395537328,1820.6872927897148,1487.8956216983977,65.0,4704.4000000000015
64,dogfooding_results/lidar_degeneracy_tunnel_full/00000064/cloud.pcd,39471,19736,47.302556787582425,16.943183527201423,3.84029706806699,0.6418125218201896,0.2770016538001202,0.08118582437969021,0.6418125218201896,6.660458745121682,14.712483069451753,1823.796736844772,1488.4059759944496,68.5,4705.0
65,dogfooding_results/lidar_degeneracy_tunnel_full/00000065/cloud.pcd,39368,19684,46.963285971072565,16.983450495229643,3.8289881656238003,0.6383675003982741,0.2801009779790206,0.08153152162270541,0.6383675003982741,6.671743834401864,14.813363842101774,1842.660688884373,1492.449576077452,80.0,4727.6500000000015
66,dogfooding_results/lidar_degeneracy_tunnel_full/00000066/cloud.pcd,39466,19733,46.79708860996786,16.95580017063104,3.83868718647146,0.637674037546442,0.28029762905732586,0.08202833339623211,0.637674037546442,6.659366283678762,14.762859014759075,1840.992271828916,1493.7881164756961,72.0,4736.0
67,dogfooding_results/lidar_degeneracy_tunnel_full/00000067/cloud.pcd,39448,19724,47.580923994074766,16.962022818831407,3.828224588731949,0.6435121179877953,0.27603075198234917,0.08045713002985559,0.6435121179877953,6.6730832704152085,14.826947024677427,1842.11818089637,1493.9411183253972,76.0,4737.0
68,dogfooding_results/lidar_degeneracy_tunnel_full/00000068/cloud.pcd,39448,19724,46.431604319176444,16.96261229573253,3.837490157183476,0.634675291873839,0.2826764728680358,0.08264823525812517,0.634675291873839,6.660158126894187,14.794832477526832,1860.3036909349016,1509.0488113517558,75.0,4771.950000000004
69,dogfooding_results/lidar_degeneracy_tunnel_full/00000069/cloud.pcd,39490,19745,46.989993318269896,16.939578183635017,3.8405722559906716,0.6395066909479886,0.2787616043893201,0.08173170466269128,0.6395066909479886,6.659465443932652,14.787430130831604,1828.1225373512282,1491.1318948133314,68.0,4722.0
70,dogfooding_results/lidar_degeneracy_tunnel_full/00000070/cloud.pcd,39422,19711,47.22570933540943,16.955627582457083,3.835137926050764,0.6409661639588354,0.2778251473836241,0.08120868865754041,0.6409661639588354,6.665803506563646,14.773245635999327,1856.3142661458069,1509.118097409978,74.0,4786.949999999997
71,dogfooding_results/lidar_degeneracy_tunnel_full/00000071/cloud.pcd,39448,19724,47.133183069544856,16.952633781200632,3.8301841571716455,0.6403248692924669,0.27841212431307377,0.08126300639445933,0.6403248692924669,6.661536718370423,14.742819233441754,1836.133035895356,1492.3839789159272,71.35000000000014,4723.6500000000015
72,dogfooding_results/lidar_degeneracy_tunnel_full/00000072/cloud.pcd,39533,19767,46.853069848055455,16.932227587391804,3.842252337134342,0.6386100709664696,0.27938351302717757,0.08200641600635283,0.6386100709664696,6.651440907028091,14.780820552079962,1838.5868514911592,1494.915158721258,65.0,4722.0
73,dogfooding_results/lidar_degeneracy_tunnel_full/00000073/cloud.pcd,39505,19753,46.5961760212133,16.93912681306652,3.8334460149211735,0.6364695934414266,0.281260865530658,0.08226954102791535,0.6364695934414266,6.652093476564821,14.78799956647731,1835.3187444627263,1493.592883237381,66.0,4720.0
74,dogfooding_results/lidar_degeneracy_tunnel_full/00000074/cloud.pcd,39461,19731,46.76621739218072,16.948318405823496,3.84138520369454,0.6375948419412419,0.2802649847049727,0.08214017335378544,0.6375948419412419,6.655191082298634,14.764836292289875,1858.3639036010238,1510.1166851223068,71.0,4778.0
75,dogfooding_results/lidar_degeneracy_tunnel_full/00000075/cloud.pcd,39521,19761,47.19032753191803,16.94417286328646,3.8403717730390823,0.6409397063026112,0.27767980803660214,0.08138048566078668,0.6409397063026112,6.660620416815519,14.806532229448566,1855.2312947546873,1509.3247219991156,67.0,4777.0
76,dogfooding_results/lidar_degeneracy_tunnel_full/00000076/cloud.pcd,39473,19737,48.04396149338632,16.966999796437577,3.843230213830676,0.6468442803415944,0.27316168722709316,0.07999403243131253,0.6468442803415944,6.679658280157701,14.81407298582893,1858.2680313125427,1509.4267466640842,71.60000000000014,4777.4000000000015
77,dogfooding_results/lidar_degeneracy_tunnel_full/00000077/cloud.pcd,39446,19723,46.838511010310114,16.962060347131604,3.8400275966628636,0.6378608119417394,0.28015478006079897,0.08198440799746164,0.6378608119417394,6.662804747658182,14.800369711329994,1856.7098818638137,1509.6105380437477,69.0,4772.0
78,dogfooding_results/lidar_degeneracy_tunnel_full/00000078/cloud.pcd,39497,19749,46.59860910416603,16.948722043127905,3.831518186674646,0.6362826623163599,0.2814934631875214,0.08222387449611879,0.6362826623163599,6.656955516208385,14.797806906582393,1825.2301440615743,1488.8119068714975,69.0,4699.199999999997
79,dogfooding_results/lidar_degeneracy_tunnel_full/00000079/cloud.pcd,39508,19754,46.652056211738454,16.928131681871914,3.8326261965376553,0.637140716691229,0.28070585840628404,0.08215342490248696,0.637140716691229,6.651429661345577,14.764095819748919,1852.6084590462692,1507.5317335353182,68.0,4772.0
80,dogfooding_results/lidar_degeneracy_tunnel_full/00000080/cloud.pcd,39448,19724,46.639354506956835,16.9615897307408,3.8400863082114274,0.6363245179945454,0.28133973038953913,0.08233575161591551,0.6363245179945454,6.658593841186102,14.808460103113255,1854.393125126749,1507.8629967303823,69.0,4769.6500000000015
81,dogfooding_results/lidar_degeneracy_tunnel_full/00000081/cloud.pcd,39471,19736,46.046585180985545,16.941134385667194,3.839122756780705,0.6320870631539718,0.2845381818736219,0.0833747549724063,0.6320870631539718,6.644632920943711,14.75987251396549,1856.6575967165768,1509.96430536502,70.0,4777.0
82,dogfooding_results/lidar_degeneracy_tunnel_full/00000082/cloud.pcd,39476,19738,46.37968334625579,16.95752172241861,3.830516951178862,0.6343760780810165,0.283033514335097,0.08259040758388658,0.6343760780810165,6.653466829848278,14.77063732080298,1835.5092967879218,1494.487947234681,70.75,4723.0
83,dogfooding_results/lidar_degeneracy_tunnel_full/00000083/cloud.pcd,39492,19746,46.080441692473826,16.947060053211228,3.8393885757101254,0.632228784474105,0.28445194959235687,0.08331926593353815,0.632228784474105,6.6448395816376555,14.753179288528472,1822.1570697862858,1489.2874416418308,65.0,4702.899999999994
84,dogfooding_results/lidar_degeneracy_tunnel_full/00000084/cloud.pcd,39535,19768,45.81523710621565,16.938247542372597,3.8304452603282946,0.6302922649269751,0.28610137390876883,0.08360636116425614,0.6302922649269751,6.6347157338913245,14.759824509310043,1849.855318072594,1508.3742823156551,64.0,4767.299999999996
85,dogfooding_results/lidar_degeneracy_tunnel_full/00000085/cloud.pcd,39500,19750,47.34468554671592,16.958302384838785,3.835908459681162,0.641811912171099,0.2771671999428426,0.08102088788605843,0.641811912171099,6.667804168932309,14.79498632481278,1839.5606329113923,1495.409291822973,70.0,4730.0
86,dogfooding_results/lidar_degeneracy_tunnel_full/00000086/cloud.pcd,39423,19712,45.95381778603608,16.9732145194866,3.8281349535564657,0.6306462588480685,0.28604978213419535,0.08330395901773617,0.6306462588480685,6.644450946959902,14.758809111118564,1840.5682723283362,1495.300157914953,75.0,4726.0
87,dogfooding_results/lidar_degeneracy_tunnel_full/00000087/cloud.pcd,39524,19762,46.488502093417175,16.948041981386794,3.841598949751251,0.6354358342772534,0.28192870153782457,0.0826354641849221,0.6354358342772534,6.6515104412670905,14.76977481768695,1842.7665469082076,1504.6360622634247,64.0,4755.8499999999985
88,dogfooding_results/lidar_degeneracy_tunnel_full/00000088/cloud.pcd,39575,19788,46.31237300143948,16.912573142580243,3.8379266328085953,0.6348152330252098,0.2823143290317959,0.0828704379429943,0.6348152330252098,6.6386774563526965,14.748169373468992,1849.1071636133922,1508.2642035322697,66.0,4766.299999999996
89,dogfooding_results/lidar_degeneracy_tunnel_full/00000089/cloud.pcd,39475,19738,46.87069814421519,16.961318249012265,3.834117364149495,0.6381253337250399,0.28007265529674935,0.08180201097821078,0.6381253337250399,6.66776860396485,14.839517187326802,1843.8665991133628,1504.2442670436803,67.0,4753.599999999991
90,dogfooding_results/lidar_degeneracy_tunnel_full/00000090/cloud.pcd,39546,19773,46.675967319791056,16.933568040277493,3.8394944117508105,0.6372101316238282,0.2805313822167895,0.08225848615938225,0.6372101316238282,6.648541727504019,14.77213131236688,1818.864385778587,1487.700976476937,64.0,4695.75
